#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":2000},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
2.7013506753376687e-2 4.2615999999999994e-2 6.852846543999854e-3 4.0168e-2 6.122411775999685e-3
2.751375687843922e-2 4.216e-2 7.065484400000267e-3 4.0283e-2 6.2485449110003715e-3
2.801400700350175e-2 4.3926999999999994e-2 7.310353671000286e-3 4.0841e-2 6.387067719000474e-3
2.8514257128564282e-2 4.455e-2 7.499387499999513e-3 4.3727e-2 7.154604470999729e-3
2.9014507253626812e-2 4.5881e-2 7.89557883900044e-3 4.4877e-2 7.1716998709999745e-3
2.9514757378689346e-2 4.9655000000000005e-2 8.755435975000073e-3 4.5998000000000004e-2 7.698233995999599e-3
3.0015007503751877e-2 4.7885e-2 8.436341774999625e-3 4.6761e-2 7.617403878999979e-3
3.0515257628814407e-2 5.0606e-2 9.223382764000145e-3 4.8716e-2 8.165451344000535e-3
3.1015507753876938e-2 5.2646e-2 9.71137868399939e-3 5.0981e-2 8.698682638999627e-3
3.151575787893947e-2 5.5246e-2 1.0219379484000321e-2 4.9788e-2 8.684805055999853e-3
3.2016008004002e-2 5.6095e-2 1.0711125974999463e-2 5.4614e-2 9.410471004000318e-3
3.251625812906453e-2 6.0681000000000006e-2 1.1473641239000333e-2 5.361e-2 9.3554978999997e-3
3.301650825412707e-2 5.9507000000000004e-2 1.1488671950999521e-2 5.6662e-2 9.83127775600068e-3
3.35167583791896e-2 6.129e-2 1.2015005900000538e-2 6.1477000000000004e-2 1.0777933470999677e-2
3.401700850425213e-2 6.3739e-2 1.270246487900016e-2 6.0225999999999995e-2 1.0927298923999598e-2
3.451725862931466e-2 6.5833e-2 1.3194661110999357e-2 5.9328000000000006e-2 1.0683028416000627e-2
3.501750875437719e-2 6.801499999999999e-2 1.3912764774999727e-2 6.367600000000001e-2 1.1504897024000267e-2
3.551775887943972e-2 7.0538e-2 1.4184100555999177e-2 6.3353e-2 1.161173239099948e-2
3.601800900450225e-2 7.397000000000001e-2 1.5179859100000782e-2 6.527999999999999e-2 1.168373159999981e-2
3.651825912956478e-2 7.3515e-2 1.4972079775000617e-2 6.684999999999999e-2 1.217509750000012e-2
3.701850925462731e-2 7.6499e-2 1.5746577998999114e-2 6.9221e-2 1.259430815900057e-2
3.751875937968985e-2 7.7184e-2 1.59310801440002e-2 7.0277e-2 1.294023827100064e-2
3.801900950475238e-2 8.151299999999999e-2 1.6551155830999024e-2 7.2489e-2 1.3336619879000117e-2
3.851925962981491e-2 8.2927e-2 1.6968287671000098e-2 7.357999999999999e-2 1.3564393600000594e-2
3.901950975487744e-2 8.361700000000001e-2 1.7381912310999812e-2 7.656500000000001e-2 1.439493577499999e-2
3.951975987993997e-2 8.389200000000001e-2 1.7574652335999103e-2 7.4329e-2 1.3845294759000919e-2
4.00200100050025e-2 8.6045e-2 1.8016572974999437e-2 7.667e-2 1.4213121100000252e-2
