#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.05,"steps":200},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":500,"sir_seed":1489264107025,"system_size":2000}
#lambda meanWL varianceWL meanNL varianceNL
8.185929648241206e-1 3.14456e-1 7.650516063999993e-3 8.126749999999999e-1 2.7757698750000026e-3
8.233668341708542e-1 3.0857999999999997e-1 8.343118599999998e-3 8.15958e-1 1.4800242360000016e-3
8.28140703517588e-1 3.08029e-1 8.090758659000004e-3 8.16271e-1 1.4655820590000002e-3
8.329145728643216e-1 3.13161e-1 7.885753578999991e-3 8.18412e-1 1.3851525599999995e-4
8.376884422110553e-1 3.19324e-1 7.848374023999998e-3 8.2032e-1 1.389365999999996e-4
8.42462311557789e-1 3.29382e-1 7.6262090759999955e-3 8.19219e-1 1.4815405390000002e-3
8.472361809045226e-1 3.15758e-1 9.028796436000002e-3 8.21142e-1 1.4930238359999995e-3
8.520100502512563e-1 3.2647699999999996e-1 8.848886970999996e-3 8.22941e-1 1.4390801899999997e-4
8.567839195979899e-1 3.25124e-1 8.511343623999999e-3 8.23604e-1 1.4488618400000005e-4
8.615577889447237e-1 3.1922e-1 9.117569599999993e-3 8.22053e-1 1.5007696909999926e-3
8.663316582914572e-1 3.23724e-1 9.104690824000014e-3 8.23623e-1 1.488668371000001e-3
8.711055276381909e-1 3.29541e-1 9.392773819000009e-3 8.22087e-1 4.218463931000002e-3
8.758793969849247e-1 3.28991e-1 9.141317418999999e-3 8.240879999999999e-1 2.883985256000002e-3
8.806532663316583e-1 3.25062e-1 9.558910156e-3 8.28333e-1 1.5233461100000014e-4
8.85427135678392e-1 3.3296699999999996e-1 9.419456410999992e-3 8.28731e-1 1.5485041389999997e-3
8.902010050251257e-1 3.26818e-1 9.72401887600001e-3 8.298869999999999e-1 1.7215473100000043e-4
8.949748743718593e-1 3.33212e-1 9.691368055999995e-3 8.31149e-1 1.6120429900000018e-4
8.997487437185929e-1 3.3693900000000004e-1 9.265375778999996e-3 8.322269999999999e-1 1.6746897099999985e-4
9.045226130653267e-1 3.33339e-1 1.0103206578999989e-2 8.32365e-1 1.5557762749999933e-3
9.092964824120603e-1 3.3769499999999997e-1 1.0642665475000005e-2 8.35758e-1 1.77824436e-4
9.14070351758794e-1 3.3412000000000003e-1 9.791773600000001e-3 8.33592e-1 1.5693865360000023e-3
9.188442211055277e-1 3.3719499999999997e-1 1.0511972474999997e-2 8.3592e-1 1.6039960000000037e-4
9.236180904522613e-1 3.3322e-1 1.109075759999999e-2 8.34595e-1 1.593634475e-3
9.28391959798995e-1 3.3663299999999996e-1 1.0913354810999998e-2 8.38271e-1 1.8665505900000031e-4
9.331658291457287e-1 3.40163e-1 1.0723853931000008e-2 8.39256e-1 1.8098846400000024e-4
9.379396984924624e-1 3.44418e-1 1.1171173276000005e-2 8.403339999999999e-1 2.0165944400000042e-4
9.427135678391959e-1 3.4184699999999996e-1 1.0778559090999992e-2 8.41032e-1 2.0192897600000015e-4
9.474874371859296e-1 3.34661e-1 1.1057003578999986e-2 8.42564e-1 1.8703690400000012e-4
